2020-01-23,0,0,0,0,30,0,0,0,0,0,0,0,0,95.76,78.8
2020-01-23,0,0,0,0,35240,0,0,0,0,0,0,0,0,290.05,0.3
2020-01-23,0,0,0,0,48570,0,0,0,0,0,0,0,0,146.92,3.3
2020-01-23,0,0,0,0,82050,0,0,0,0,0,0,0,0,116.16,0.3
2020-01-23,0,0,0,78130,0,0,0,0,0,0,0,400.3,0,0,0
2020-01-23,0,0,306130,0,0,0,0,0,0,312.88,0,0,0,0,0
2020-01-23,0,1.69826e+06,0,0,0,0,0,553.14,0,0,0,0,0,0,0
2020-01-23,42790,0,0,0,0,194.29,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,12,0,0,0,0,0,0,0,0,89.16,89.16
2020-01-24,0,0,0,0,52975,0,0,0,0,0,0,0,0,367.35,0.3
2020-01-24,0,0,0,0,58300,0,0,0,0,0,0,0,0,184.1,3.3
2020-01-24,0,0,0,0,101150,0,0,0,0,0,0,0,0,161.31,0
2020-01-24,0,0,0,108900,0,0,0,0,0,0,0,275.69,0,0,0
2020-01-24,0,0,422275,0,0,0,0,0,0,308.47,0,0,0,0,0
2020-01-24,0,2.073187e+06,0,0,0,0,0,735.17,0,0,0,0,0,0,0
2020-01-24,56375,0,0,0,0,165.3,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,0,25,0,0,0,0,0,0,0,0,77.3,76.3
2020-01-25,0,0,0,0,59625,0,0,0,0,0,0,0,0,121.61,0
2020-01-25,0,0,0,0,69725,0,0,0,0,0,0,0,0,153.8,3.3
2020-01-25,0,0,0,0,107775,0,0,0,0,0,0,0,0,119.76,0
2020-01-25,0,0,0,130987,0,0,0,0,0,0,0,480.36,0,0,0
2020-01-25,0,0,499600,0,0,0,0,0,0,173.72,0,0,0,0,0
2020-01-25,0,1.855137e+06,0,0,0,0,0,468.22,0,0,0,0,0,0,0
2020-01-25,47575,0,0,0,0,315.3,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,0,0,22,0,0,0,0,0,0,0,0,85.8,36.42
2020-01-26,0,0,0,0,22,0,0,0,0,0,0,0,0,115.56,100.79
2020-01-26,0,0,0,0,42233,0,0,0,0,0,0,0,0,99.55,0
2020-01-26,0,0,0,0,47455,0,0,0,0,0,0,0,0,204.36,0.3
2020-01-26,0,0,0,0,78588,0,0,0,0,0,0,0,0,217.86,3.3
2020-01-26,0,0,0,95455,0,0,0,0,0,0,0,220.8,3.3,0,0
2020-01-26,0,0,357688,0,0,0,0,0,0,345.34,0,0,0,0,0
2020-01-26,0,1.429666e+06,0,0,0,0,0,357.42,0,0,0,0,0,0,0
2020-01-26,37055,0,0,0,0,186.35,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0,0,39814,0,0,0,0,0,0,0,0,180.36,0
2020-01-27,0,0,0,0,57485,0,0,0,0,0,0,0,0,238.55,0
2020-01-27,0,0,0,0,92442,0,0,0,0,0,0,0,0,188.42,0.31
2020-01-27,0,0,0,93028,0,0,0,0,0,0,0,318.29,0,0,0
2020-01-27,0,0,350014,0,0,0,0,0,0,240.3,0,0,0,0,0
2020-01-27,0,1.993942e+06,0,0,0,0,0,4268.3,0,0,0,0,0,0,0
2020-01-27,51285,0,0,0,0,260.3,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0,12,0,0,0,0,0,0,0,0,14.16,14.16
2020-01-28,0,0,0,0,38687,0,0,0,0,0,0,0,0,188.19,0
2020-01-28,0,0,0,0,55000,0,0,0,0,0,0,0,0,135.96,3.3
2020-01-28,0,0,0,0,94700,0,0,0,0,0,0,0,0,294.8,0
2020-01-28,0,0,0,86425,0,0,0,0,0,0,0,260.31,0,0,0
2020-01-28,0,0,350062,0,0,0,0,0,0,298.12,0.3,0,0,0,0
2020-01-28,0,1.986125e+06,0,0,0,0,0,1722.3,0,0,0,0,0,0,0
2020-01-28,50187,0,0,0,0,143.05,0.31,0,0,0,0,0,0,0,0
2020-01-29,0,0,0,0,12,0,0,0,0,0,0,0,0,114.96,114.96
2020-01-29,0,0,0,0,40775,0,0,0,0,0,0,0,0,200.3,3.3
2020-01-29,0,0,0,0,58112,0,0,0,0,0,0,0,0,227.66,3.3
2020-01-29,0,0,0,0,98275,0,0,0,0,0,0,0,0,198,0
2020-01-29,0,0,0,91925,0,0,0,0,0,0,0,245.3,0,0,0
